AE005174.2_2|354|2816|1|ID=1_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.528	WP_001264698.1 MULTISPECIES: bifunctional aspartate kinase/homoserine dehydrogenase I [Enterobacteriaceae]	100	99.9	0.0
AE005174.2_3|2818|3750|1|ID=1_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.563	WP_000241671.1 homoserine kinase [Escherichia coli]	100	99.7	3.45e-226
AE005174.2_4|3751|5037|1|ID=1_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.531	WP_000781063.1 MULTISPECIES: threonine synthase [Enterobacteriaceae]	100	99.8	4.70e-311
AE005174.2_5|5251|5547|1|ID=1_5;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.539	WP_085454721.1 DUF2502 domain-containing protein [Escherichia coli]	100	99.0	1.87e-40
AE005174.2_6|5700|6476|-1|ID=1_6;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.488	WP_000906203.1 MULTISPECIES: peroxide stress protein YaaA [Enterobacteriaceae]	100	99.6	1.16e-182
AE005174.2_7|6546|7976|-1|ID=1_7;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.530	WP_001112579.1 MULTISPECIES: alanine/glycine:cation symporter family protein [Enterobacteriaceae]	100	99.8	0.0
AE005174.2_8|8255|9208|1|ID=1_8;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.517	WP_000130185.1 MULTISPECIES: transaldolase [Enterobacteriaceae]	100	99.7	6.66e-223
AE005174.2_9|9323|9910|1|ID=1_9;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.539	WP_001295414.1 MULTISPECIES: molybdopterin adenylyltransferase [Enterobacteriaceae]	100	99.5	1.89e-134
AE005174.2_10|9945|10511|-1|ID=1_10;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.526	WP_000528538.1 MULTISPECIES: acetate uptake transporter [Enterobacteriaceae]	100	99.5	9.80e-129
AE005174.2_11|10660|11373|-1|ID=1_11;partial=00;start_type=ATG;rbs_motif=AGxAG;rbs_spacer=5-10bp;gc_cont=0.508	WP_001102370.1 acidic protein MsyB [Escherichia coli]	100	99.6	6.92e-160
AE005174.2_12|11399|11803|-1|ID=1_12;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.486	WP_000843566.1 DUF2541 family protein [Escherichia coli]	100	99.3	4.82e-87
AE005174.2_13|12180|14096|1|ID=1_13;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.514	WP_000516135.1 MULTISPECIES: molecular chaperone DnaK [Pseudomonadota]	100	99.8	0.0
AE005174.2_14|14185|15315|1|ID=1_14;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.551	WP_231826760.1 molecular chaperone DnaJ [Escherichia coli]	97.6	99.7	1.72e-241
AE005174.2_15|15419|15628|-1|ID=1_15;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.505	WP_000935263.1 type I toxin-antitoxin system Hok family toxin [Escherichia coli]	98.6	98.6	9.53e-39
AE005174.2_16|16157|17323|1|ID=1_16;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.513	WP_000681368.1 MULTISPECIES: Na+/H+ antiporter NhaA [Enterobacteriaceae]	100	99.7	1.81e-265
AE005174.2_17|17389|18288|1|ID=1_17;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.476	WP_001302523.1 transcriptional activator NhaR [Escherichia coli]	100	99.7	3.56e-218
AE005174.2_18|18326|18751|-1|ID=1_18;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.392	WP_373565095.1 fimbrial protein, partial [Escherichia coli]	97.9	99.3	7.23e-97
AE005174.2_19|18960|19286|-1|ID=1_19;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.373	WP_085444933.1 fimbrial family protein, partial [Escherichia coli]	99.0	90.8	2.46e-62
AE005174.2_20|19299|21749|-1|ID=1_20;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.410	WP_000946591.1 fimbrial biogenesis outer membrane usher protein [Escherichia coli]	100	99.9	0.0
AE005174.2_21|21762|22445|-1|ID=1_21;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.365	WP_001220311.1 fimbria/pilus periplasmic chaperone [Escherichia coli]	100	99.6	8.46e-156
AE005174.2_22|22495|23028|-1|ID=1_22;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.391	WP_000759928.1 MULTISPECIES: fimbrial protein [Enterobacteriaceae]	100	99.4	1.72e-119
AE005174.2_23|23330|24751|-1|ID=1_23;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.323	WP_000129338.1 type III secretion system effector EspX1 [Escherichia coli]	100	99.8	4.52e-309
AE005174.2_24|25221|25484|-1|ID=1_24;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.470	WP_001274021.1 MULTISPECIES: 30S ribosomal protein S20 [Gammaproteobacteria]	100	98.9	4.10e-48
AE005174.2_25|25819|26760|1|ID=1_25;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.535	WP_000767329.1 MULTISPECIES: bifunctional riboflavin kinase/FAD synthetase [Enterobacteriaceae]	100	99.7	1.20e-223
AE005174.2_26|26803|29619|1|ID=1_26;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.557	WP_001286832.1 isoleucine--tRNA ligase [Escherichia coli]	99.9	99.9	0.0
AE005174.2_27|29619|30113|1|ID=1_27;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.533	WP_000083385.1 MULTISPECIES: signal peptidase II [Escherichia]	100	99.4	6.89e-115
