JAAO01000010.1_1|3|455|-1|ID=1_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.594	WP_240441659.1 ATP-binding protein, partial [Pseudomonas aeruginosa]	100	100	4.37e-104
JAAO01000010.1_2|452|1561|-1|ID=1_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.611	WP_003097265.1 DNA replication/repair protein RecF [Pseudomonas aeruginosa]	100	99.7	1.44e-266
JAAO01000010.1_3|1571|2674|-1|ID=1_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.622	WP_003097262.1 MULTISPECIES: DNA polymerase III subunit beta [Pseudomonas]	100	99.7	1.58e-253
JAAO01000010.1_4|2703|4247|-1|ID=1_4;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.628	WP_073658386.1 chromosomal replication initiator protein DnaA [Pseudomonas aeruginosa]	99.4	99.8	0.0
JAAO01000010.1_5|4926|5330|1|ID=1_5;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.630	WP_023092815.1 MULTISPECIES: ribonuclease P protein component [Pseudomonas]	99.3	99.3	1.88e-91
JAAO01000010.1_6|5571|7307|1|ID=1_6;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.626	WP_003097255.1 MULTISPECIES: membrane protein insertase YidC [Pseudomonas]	100	99.8	0.0
JAAO01000010.1_7|7378|8745|1|ID=1_7;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.649	WP_003122297.1 MULTISPECIES: tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE [Pseudomonas]	100	99.8	0.0
JAAO01000010.1_8|9228|9452|1|ID=1_8;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.627	WP_015503905.1 MULTISPECIES: hypothetical protein [Pseudomonas]	100	98.7	1.29e-45
JAAO01000010.1_9|9926|11818|1|ID=1_9;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.636	WP_003100244.1 MULTISPECIES: tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG [Pseudomonas]	100	99.8	0.0
JAAO01000010.1_10|11818|12462|1|ID=1_10;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.648	WP_033989981.1 MULTISPECIES: 16S rRNA (guanine(527)-N(7))-methyltransferase RsmG [Pseudomonas]	100	99.5	2.02e-152
