NZ_JBVVYP010000013.1_1|24|323|1|ID=1_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.463	WP_024233238.1 hypothetical protein [Escherichia coli]	100	99.0	2.89e-58
NZ_JBVVYP010000013.1_2|354|632|-1|ID=1_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.441	WP_134873539.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae]	100	98.9	2.11e-59
NZ_JBVVYP010000013.1_3|1152|1373|1|ID=1_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.428	WP_001585629.1 killing protein KilR [Escherichia coli]	100	98.6	4.33e-48
NZ_JBVVYP010000013.1_4|1373|1543|1|ID=1_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.368	WP_077781971.1 YdaE family protein [Escherichia coli]	100	98.2	4.24e-34
NZ_JBVVYP010000013.1_5|1618|1863|1|ID=1_5;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.402	WP_089540148.1 hypothetical protein [Escherichia coli]	97.4	95.1	3.60e-48
NZ_JBVVYP010000013.1_6|1994|5119|1|ID=1_6;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.499	WP_277884576.1 exodeoxyribonuclease VIII [Escherichia coli]	100	99.9	0.0
NZ_JBVVYP010000013.1_7|5134|6222|1|ID=1_7;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.479	WP_156838700.1 recombinase RecT [Escherichia coli]	100	99.7	1.48e-260
NZ_JBVVYP010000013.1_8|6473|6661|1|ID=1_8;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.370	WP_001383994.1 MULTISPECIES: DUF1187 family protein [Escherichia]	100	98.4	4.66e-36
NZ_JBVVYP010000013.1_9|6761|6976|1|ID=1_9;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.449	WP_000079604.1 MULTISPECIES: excisionase XisR [Enterobacteriaceae]	100	98.6	9.22e-49
NZ_JBVVYP010000013.1_10|6978|8213|1|ID=1_10;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.439	WP_130260907.1 MULTISPECIES: tyrosine-type recombinase/integrase [unclassified Escherichia]	100	99.8	6.31e-305
