NZ_JAMQFG010000004.1_1|3|1475|-1|ID=1_1;partial=10;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.777	WP_310955630.1 PE family protein, partial [Mycobacterium tuberculosis]	100	100	1.49e-76
NZ_JAMQFG010000004.1_2|1971|2117|1|ID=1_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.687	WP_234712619.1 3-hydroxyisobutyryl-CoA hydrolase, partial [Mycobacterium tuberculosis]	100	89.8	1.48e-19
NZ_JAMQFG010000004.1_3|2230|2736|1|ID=1_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.649	WP_003403827.1 MULTISPECIES: helix-turn-helix domain-containing protein [Mycobacterium]	100	99.4	2.04e-118
NZ_JAMQFG010000004.1_4|2733|3290|1|ID=1_4;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.627	WP_003403820.1 MULTISPECIES: DUF6036 family nucleotidyltransferase [Mycobacterium]	100	99.5	2.24e-128
NZ_JAMQFG010000004.1_5|3668|4186|-1|ID=1_5;partial=00;start_type=GTG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.759	WP_079014056.1 PE family protein, partial [Mycobacterium tuberculosis]	95.0	80.9	8.83e-69
NZ_JAMQFG010000004.1_6|4328|4642|-1|ID=1_6;partial=00;start_type=GTG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.651	WP_151220834.1 transposase, partial [Mycobacterium tuberculosis]	99.0	98.1	1.40e-67
NZ_JAMQFG010000004.1_7|4873|5481|-1|ID=1_7;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.635	WP_003901008.1 MULTISPECIES: hypothetical protein [Mycobacterium]	100	86.2	5.63e-131
NZ_JAMQFG010000004.1_8|5515|6363|-1|ID=1_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.640	WP_003901007.1 MULTISPECIES: DUF4226 domain-containing protein [unclassified Mycobacterium tuberculosis complex]	100	99.6	2.03e-204
NZ_JAMQFG010000004.1_9|6568|7104|-1|ID=1_9;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.713	WP_031729483.1 TIGR03086 family metal-binding protein [Mycobacterium tuberculosis]	100	99.4	8.06e-124
NZ_JAMQFG010000004.1_10|7474|8043|-1|ID=1_10;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.658	WP_003403738.1 MULTISPECIES: MarR family transcriptional regulator [Mycobacterium]	99.4	86.8	5.82e-107
NZ_JAMQFG010000004.1_11|8286|9038|-1|ID=1_11;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.683	WP_057349970.1 anti-sigma-L factor RslA [Mycobacterium tuberculosis]	98.4	99.6	3.16e-167
NZ_JAMQFG010000004.1_12|9102|9635|-1|ID=1_12;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.667	WP_003403731.1 MULTISPECIES: sigma-70 family RNA polymerase sigma factor SigL [Mycobacterium]	100	99.4	2.34e-117
NZ_JAMQFG010000004.1_13|9708|10508|-1|ID=1_13;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.684	WP_003403728.1 MULTISPECIES: type I methionyl aminopeptidase [Mycobacterium]	100	99.6	3.42e-179
NZ_JAMQFG010000004.1_14|10511|11056|-1|ID=1_14;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.636	WP_003403726.1 MULTISPECIES: adenylate kinase [Mycobacterium]	100	99.5	1.46e-122
NZ_JAMQFG010000004.1_15|11053|12378|-1|ID=1_15;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.597	WP_003403723.1 MULTISPECIES: preprotein translocase subunit SecY [Mycobacterium]	100	99.8	4.65e-304
NZ_JAMQFG010000004.1_16|12539|13495|1|ID=1_16;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.671	WP_003403717.1 MULTISPECIES: class I SAM-dependent methyltransferase [Mycobacterium]	100	99.7	1.51e-224
NZ_JAMQFG010000004.1_17|13584|14312|-1|ID=1_17;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.653	WP_003403710.1 GNAT family N-acetyltransferase [Mycobacterium tuberculosis]	100	99.6	6.56e-156
